sim_idx,model,family,memory,memory_k,projectname,cogtype,parser,taskname,tasktype,chain_type,trace_id,tunnel_id,trial_idx,trcode,context_item,stimulus,pred_resp_raw,resp_Vividness,fb_response
4,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260706T20-43-24vviq16studySingleTurnvviq164,sidx-[4]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,3,S1_4,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,The different colours worn in some familiar clothes.,{'Vividness': 4},4,
4,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260706T20-43-24vviq16studySingleTurnvviq164,sidx-[4]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,4,S2_1,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,The sun is rising above the horizon into a hazy sky.,{'Vividness': 5},5,
4,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260706T20-43-24vviq16studySingleTurnvviq164,sidx-[4]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,5,S2_2,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,The sky clears and surrounds the sun with blueness.,{'Vividness': 4},4,
4,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260706T20-43-24vviq16studySingleTurnvviq164,sidx-[4]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,6,S2_3,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,"Clouds. A storm blows up, with flashes of lightning strikes.",{'Vividness': 5},5,
4,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260706T20-43-24vviq16studySingleTurnvviq164,sidx-[4]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,7,S2_4,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,A rainbow appears.,{'Vividness': 4},4,
4,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260706T20-43-24vviq16studySingleTurnvviq164,sidx-[4]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,8,S3_1,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,The overall appearance of the shop from the opposite side of the road.,{'Vividness': 3},3,
4,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260706T20-43-24vviq16studySingleTurnvviq164,sidx-[4]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,9,S3_2,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,"A window display including colour, shape and details of the articles in it.",{'Vividness': 4},4,
4,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260706T20-43-24vviq16studySingleTurnvviq164,sidx-[4]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,10,S3_3,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,"You are near the entrance. The colour, shape and details of the door.",{'Vividness': 4},4,
4,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260706T20-43-24vviq16studySingleTurnvviq164,sidx-[4]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,11,S3_4,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,You enter the shop and go to the counter. The counter assistant serves you.,{'Vividness': 4},4,
4,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260706T20-43-24vviq16studySingleTurnvviq164,sidx-[4]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,12,S4_1,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The contours of the landscape.,{'Vividness': 4},4,
4,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260706T20-43-24vviq16studySingleTurnvviq164,sidx-[4]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,13,S4_2,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the trees.,{'Vividness': 3},3,
4,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260706T20-43-24vviq16studySingleTurnvviq164,sidx-[4]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,14,S4_3,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the lake in the scene.,{'Vividness': 2},2,
4,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260706T20-43-24vviq16studySingleTurnvviq164,sidx-[4]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,15,S4_4,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",A strong wind blows on the trees and on the lake causing waves.,{'Vividness': 3},3,
