sim_idx,model,family,memory,memory_k,projectname,cogtype,parser,taskname,tasktype,chain_type,trace_id,tunnel_id,trial_idx,trcode,context_item,stimulus,pred_resp_raw,fb_response,resp_recalled_word,resp_confidence,condition,level,similarity,word2,recalled_word,correct
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,26,L75_tst_03,,TEST PHASE — What word was paired with 'black' during the study phase?,"{'recalled_word': 'white', 'confidence': 1}",CORRECT — 'black' was indeed paired with 'white'.,white,1.0,feedback_ci,L75,0.75,white,white,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,27,L100_tst_01,,TEST PHASE — What word was paired with 'big' during the study phase?,"{'recalled_word': 'large', 'confidence': 1}",CORRECT — 'big' was indeed paired with 'large'.,large,1.0,feedback_ci,L100,1.0,large,large,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,28,L100_tst_02,,TEST PHASE — What word was paired with 'happy' during the study phase?,"{'recalled_word': 'joyful', 'confidence': 1}",CORRECT — 'happy' was indeed paired with 'joyful'.,joyful,1.0,feedback_ci,L100,1.0,joyful,joyful,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,29,L100_tst_03,,TEST PHASE — What word was paired with 'fast' during the study phase?,"{'recalled_word': 'quick', 'confidence': 1}",CORRECT — 'fast' was indeed paired with 'quick'.,quick,1.0,feedback_ci,L100,1.0,quick,quick,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,15,L0_tst_01,,TEST PHASE — What word was paired with 'cat' during the study phase?,"{'recalled_word': 'umbrella', 'confidence': 5}",Reward: +1.0. Cumulative reward: 1.0/1 trials.,umbrella,5.0,feedback_reward,L0,0.0,umbrella,umbrella,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,16,L0_tst_02,,TEST PHASE — What word was paired with 'moon' during the study phase?,"{'recalled_word': 'pencil', 'confidence': 5}",Reward: +1.0. Cumulative reward: 2.0/2 trials.,pencil,5.0,feedback_reward,L0,0.0,pencil,pencil,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,17,L0_tst_03,,TEST PHASE — What word was paired with 'tree' during the study phase?,"{'recalled_word': 'sock', 'confidence': 5}",Reward: +1.0. Cumulative reward: 3.0/3 trials.,sock,5.0,feedback_reward,L0,0.0,sock,sock,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,18,L25_tst_01,,TEST PHASE — What word was paired with 'lion' during the study phase?,"{'recalled_word': 'tiger', 'confidence': 5}",Reward: +1.0. Cumulative reward: 4.0/4 trials.,tiger,5.0,feedback_reward,L25,0.25,tiger,tiger,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,19,L25_tst_02,,TEST PHASE — What word was paired with 'rose' during the study phase?,"{'recalled_word': 'daisy', 'confidence': 5}",Reward: +1.0. Cumulative reward: 5.0/5 trials.,daisy,5.0,feedback_reward,L25,0.25,daisy,daisy,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,20,L25_tst_03,,TEST PHASE — What word was paired with 'oak' during the study phase?,"{'recalled_word': 'pine', 'confidence': 5}",Reward: +1.0. Cumulative reward: 6.0/6 trials.,pine,5.0,feedback_reward,L25,0.25,pine,pine,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,21,L50_tst_01,,TEST PHASE — What word was paired with 'bee' during the study phase?,"{'recalled_word': 'honey', 'confidence': 5}",Reward: +1.0. Cumulative reward: 7.0/7 trials.,honey,5.0,feedback_reward,L50,0.5,honey,honey,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,22,L50_tst_02,,TEST PHASE — What word was paired with 'fire' during the study phase?,"{'recalled_word': 'smoke', 'confidence': 5}",Reward: +1.0. Cumulative reward: 8.0/8 trials.,smoke,5.0,feedback_reward,L50,0.5,smoke,smoke,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,23,L50_tst_03,,TEST PHASE — What word was paired with 'pen' during the study phase?,"{'recalled_word': 'ink', 'confidence': 5}",Reward: +1.0. Cumulative reward: 9.0/9 trials.,ink,5.0,feedback_reward,L50,0.5,ink,ink,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,24,L75_tst_01,,TEST PHASE — What word was paired with 'salt' during the study phase?,"{'recalled_word': 'pepper', 'confidence': 5}",Reward: +1.0. Cumulative reward: 10.0/10 trials.,pepper,5.0,feedback_reward,L75,0.75,pepper,pepper,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,25,L75_tst_02,,TEST PHASE — What word was paired with 'bread' during the study phase?,"{'recalled_word': 'butter', 'confidence': 5}",Reward: +1.0. Cumulative reward: 11.0/11 trials.,butter,5.0,feedback_reward,L75,0.75,butter,butter,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,26,L75_tst_03,,TEST PHASE — What word was paired with 'black' during the study phase?,"{'recalled_word': 'white', 'confidence': 5}",Reward: +1.0. Cumulative reward: 12.0/12 trials.,white,5.0,feedback_reward,L75,0.75,white,white,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,27,L100_tst_01,,TEST PHASE — What word was paired with 'big' during the study phase?,"{'recalled_word': 'large', 'confidence': 5}",Reward: +1.0. Cumulative reward: 13.0/13 trials.,large,5.0,feedback_reward,L100,1.0,large,large,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,28,L100_tst_02,,TEST PHASE — What word was paired with 'happy' during the study phase?,"{'recalled_word': 'joyful', 'confidence': 5}",Reward: +1.0. Cumulative reward: 14.0/14 trials.,joyful,5.0,feedback_reward,L100,1.0,joyful,joyful,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,29,L100_tst_03,,TEST PHASE — What word was paired with 'fast' during the study phase?,"{'recalled_word': 'quick', 'confidence': 5}",Reward: +1.0. Cumulative reward: 15.0/15 trials.,quick,5.0,feedback_reward,L100,1.0,quick,quick,True
0,groq-openai-gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,15,L0_tst_01,,TEST PHASE — What word was paired with 'cat' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1.0,single_turn,L0,0.0,umbrella,unknown,False
0,groq-openai-gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,16,L0_tst_02,,TEST PHASE — What word was paired with 'moon' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1.0,single_turn,L0,0.0,pencil,unknown,False
0,groq-openai-gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,17,L0_tst_03,,TEST PHASE — What word was paired with 'tree' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1.0,single_turn,L0,0.0,sock,unknown,False
0,groq-openai-gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,18,L25_tst_01,,TEST PHASE — What word was paired with 'lion' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1.0,single_turn,L25,0.25,tiger,unknown,False
0,groq-openai-gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,22,L50_tst_02,,TEST PHASE — What word was paired with 'fire' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1.0,single_turn,L50,0.5,smoke,unknown,False
0,groq-openai-gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,23,L50_tst_03,,TEST PHASE — What word was paired with 'pen' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1.0,single_turn,L50,0.5,ink,unknown,False
0,groq-openai-gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,24,L75_tst_01,,TEST PHASE — What word was paired with 'salt' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1.0,single_turn,L75,0.75,pepper,unknown,False
0,groq-openai-gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,25,L75_tst_02,,TEST PHASE — What word was paired with 'bread' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1.0,single_turn,L75,0.75,butter,unknown,False
0,groq-openai-gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,27,L100_tst_01,,TEST PHASE — What word was paired with 'big' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1.0,single_turn,L100,1.0,large,unknown,False
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,15,L0_tst_01,,TEST PHASE — What word was paired with 'cat' during the study phase?,"{'recalled_word': 'dog', 'confidence': 1}",,dog,1.0,single_turn,L0,0.0,umbrella,dog,False
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,16,L0_tst_02,,TEST PHASE — What word was paired with 'moon' during the study phase?,"{'recalled_word': 'lunar', 'confidence': 1}",,lunar,1.0,single_turn,L0,0.0,pencil,lunar,False
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,17,L0_tst_03,,TEST PHASE — What word was paired with 'tree' during the study phase?,"{'recalled_word': 'forest', 'confidence': 1}",,forest,1.0,single_turn,L0,0.0,sock,forest,False
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,18,L25_tst_01,,TEST PHASE — What word was paired with 'lion' during the study phase?,"{'recalled_word': 'mane', 'confidence': 1}",,mane,1.0,single_turn,L25,0.25,tiger,mane,False
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,19,L25_tst_02,,TEST PHASE — What word was paired with 'rose' during the study phase?,"{'recalled_word': 'thorn', 'confidence': 1}",,thorn,1.0,single_turn,L25,0.25,daisy,thorn,False
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,20,L25_tst_03,,TEST PHASE — What word was paired with 'oak' during the study phase?,"{'recalled_word': 'tree', 'confidence': 1}",,tree,1.0,single_turn,L25,0.25,pine,tree,False
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,21,L50_tst_01,,TEST PHASE — What word was paired with 'bee' during the study phase?,"{'recalled_word': 'honey', 'confidence': 1}",,honey,1.0,single_turn,L50,0.5,honey,honey,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,22,L50_tst_02,,TEST PHASE — What word was paired with 'fire' during the study phase?,"{'recalled_word': 'flame', 'confidence': 1}",,flame,1.0,single_turn,L50,0.5,smoke,flame,False
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,23,L50_tst_03,,TEST PHASE — What word was paired with 'pen' during the study phase?,"{'recalled_word': 'paper', 'confidence': 1}",,paper,1.0,single_turn,L50,0.5,ink,paper,False
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,24,L75_tst_01,,TEST PHASE — What word was paired with 'salt' during the study phase?,"{'recalled_word': 'pepper', 'confidence': 1}",,pepper,1.0,single_turn,L75,0.75,pepper,pepper,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,25,L75_tst_02,,TEST PHASE — What word was paired with 'bread' during the study phase?,"{'recalled_word': 'butter', 'confidence': 1}",,butter,1.0,single_turn,L75,0.75,butter,butter,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,26,L75_tst_03,,TEST PHASE — What word was paired with 'black' during the study phase?,"{'recalled_word': 'night', 'confidence': 1}",,night,1.0,single_turn,L75,0.75,white,night,False
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,27,L100_tst_01,,TEST PHASE — What word was paired with 'big' during the study phase?,"{'recalled_word': 'house', 'confidence': 1}",,house,1.0,single_turn,L100,1.0,large,house,False
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,28,L100_tst_02,,TEST PHASE — What word was paired with 'happy' during the study phase?,"{'recalled_word': 'sunny', 'confidence': 1}",,sunny,1.0,single_turn,L100,1.0,joyful,sunny,False
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-50-25pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-SingleTurn-pal_single_turn,29,L100_tst_03,,TEST PHASE — What word was paired with 'fast' during the study phase?,"{'recalled_word': 'slow', 'confidence': 1}",,slow,1.0,single_turn,L100,1.0,quick,slow,False
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L0_pr_01,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,1,L0_pr_01,,TEST PHASE — What word was paired with 'cat' during the study phase?,"{'recalled_word': 'umbrella', 'confidence': 6}",,umbrella,6.0,trial_chain,L0,0.0,umbrella,umbrella,True
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L0_pr_02,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,3,L0_pr_02,,TEST PHASE — What word was paired with 'moon' during the study phase?,"{'recalled_word': 'pencil', 'confidence': 6}",,pencil,6.0,trial_chain,L0,0.0,pencil,pencil,True
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L0_pr_03,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,5,L0_pr_03,,TEST PHASE — What word was paired with 'tree' during the study phase?,"{'recalled_word': 'sock', 'confidence': 6}",,sock,6.0,trial_chain,L0,0.0,sock,sock,True
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L25_pr_01,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,7,L25_pr_01,,TEST PHASE — What word was paired with 'lion' during the study phase?,"{'recalled_word': 'tiger', 'confidence': 5}",,tiger,5.0,trial_chain,L25,0.25,tiger,tiger,True
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L25_pr_02,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,9,L25_pr_02,,TEST PHASE — What word was paired with 'rose' during the study phase?,"{'recalled_word': 'daisy', 'confidence': 6}",,daisy,6.0,trial_chain,L25,0.25,daisy,daisy,True
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L25_pr_03,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,11,L25_pr_03,,TEST PHASE — What word was paired with 'oak' during the study phase?,"{'recalled_word': 'pine', 'confidence': 6}",,pine,6.0,trial_chain,L25,0.25,pine,pine,True
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L50_pr_01,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,13,L50_pr_01,,TEST PHASE — What word was paired with 'bee' during the study phase?,"{'recalled_word': 'honey', 'confidence': 6}",,honey,6.0,trial_chain,L50,0.5,honey,honey,True
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L50_pr_02,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,15,L50_pr_02,,TEST PHASE — What word was paired with 'fire' during the study phase?,"{'recalled_word': 'smoke', 'confidence': 6}",,smoke,6.0,trial_chain,L50,0.5,smoke,smoke,True
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L50_pr_03,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,17,L50_pr_03,,TEST PHASE — What word was paired with 'pen' during the study phase?,"{'recalled_word': 'ink', 'confidence': 6}",,ink,6.0,trial_chain,L50,0.5,ink,ink,True
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L75_pr_01,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,19,L75_pr_01,,TEST PHASE — What word was paired with 'salt' during the study phase?,"{'recalled_word': 'pepper', 'confidence': 6}",,pepper,6.0,trial_chain,L75,0.75,pepper,pepper,True
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L75_pr_02,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,21,L75_pr_02,,TEST PHASE — What word was paired with 'bread' during the study phase?,"{'recalled_word': 'butter', 'confidence': 5}",,butter,5.0,trial_chain,L75,0.75,butter,butter,True
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L75_pr_03,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,23,L75_pr_03,,TEST PHASE — What word was paired with 'black' during the study phase?,"{'recalled_word': 'white', 'confidence': 6}",,white,6.0,trial_chain,L75,0.75,white,white,True
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L100_pr_01,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,25,L100_pr_01,,TEST PHASE — What word was paired with 'big' during the study phase?,"{'recalled_word': 'large', 'confidence': 6}",,large,6.0,trial_chain,L100,1.0,large,large,True
